ShipmentID,WeightKG,ShipmentType,DeliveryTimeHours
66046,23.25,Sea,116
66047,34.59,Land,98
66048,43.72,Land,12
66049,43.37,Sea,34
66050,17.18,Sea,5
66051,4.89,Sea,123
66052,46.29,Air,175
66053,2.02,Air,7
66054,44.11,Air,79
66055,1.78,Land,58
66056,48.84,Sea,53
66057,1.05,Sea,82
66058,1.34,Air,88
66059,25.68,Air,95
66060,33.51,Sea,103
66061,17.96,Sea,138
66062,30.49,Sea,4
66063,42.37,Air,62
66064,39.88,Sea,199
66065,44.26,Air,54
66066,8.38,Land,69
66067,11.62,Sea,94
66068,29.59,Air,67
66069,36.32,Sea,120
66070,5.81,Air,192
66071,9.19,Air,119
66072,46.19,Sea,179
66073,1.78,Air,148
66074,20.39,Land,32
66075,10.94,Air,145
66076,38.83,Land,38
66077,43.25,Air,126
66078,12.73,Air,103
66079,29.7,Air,57
66080,42.24,Sea,153
66081,30.13,Sea,54
66082,30.23,Land,168
66083,20.94,Land,75
66084,32.82,Air,125
66085,48.04,Sea,137
66086,15.33,Sea,132
66087,10.43,Land,152
66088,47.93,Land,12
66089,3.48,Sea,41
66090,42.08,Sea,105
66091,45.53,Air,113
66092,11.36,Air,108
66093,21.57,Land,135
66094,6.59,Sea,176
66095,18.66,Air,23
66096,23.14,Land,80
66097,25.72,Land,132
66098,6.56,Sea,114
66099,20.48,Air,60
66100,31.44,Air,66
66101,25.26,Land,182
66102,42.15,Sea,45
66103,47.58,Sea,56
66104,40.93,Land,128
66105,2.85,Sea,143
66106,11.13,Land,124
66107,4.84,Sea,174
66108,21.97,Air,147
66109,36.33,Sea,59
66110,2.1,Sea,92
66111,13.72,Air,27
66112,5.15,Air,183
66113,20.8,Land,183
66114,46.3,Sea,186
66115,20.94,Sea,51
66116,31.92,Land,157
66117,19.66,Air,56
66118,36.71,Sea,166
66119,37.28,Land,191
66120,7.33,Land,99
66121,32.83,Sea,62
66122,19.62,Land,189
66123,43.06,Land,51
66124,8.31,Land,86
66125,44.92,Land,167
66126,25.82,Sea,87
66127,13.15,Air,84
66128,17.07,Land,54
66129,0.75,Air,36
66130,47.52,Land,147
66131,11.64,Air,196
66132,45.53,Sea,23
66133,42.72,Sea,75
66134,17.78,Sea,61
66135,10.94,Sea,1
66136,21.62,Air,131
66137,46.71,Land,176
66138,42.83,Sea,83
66139,24.69,Land,71
66140,27.5,Air,175
66141,20.73,Sea,101
66142,47.27,Sea,17
66143,49.45,Sea,10
66144,14.81,Air,190
66145,47.51,Land,36
66146,47.55,Sea,166
66147,23.94,Sea,41
66148,21.04,Land,43
66149,43.53,Land,199
66150,47.18,Sea,190
66151,20.42,Sea,185
66152,24.86,Air,150
66153,17.04,Sea,165
66154,10.84,Air,121
66155,49.81,Air,30
66156,9.85,Land,33
66157,40.8,Air,111
66158,21.32,Air,113
66159,4.64,Sea,22
66160,16.58,Sea,170
66161,4.62,Air,144
66162,49.11,Air,184
66163,13.63,Air,67
66164,37.43,Air,174
66165,21.57,Air,17
66166,34.13,Air,75
66167,13.13,Air,17
66168,5.16,Air,115
66169,40.52,Land,108
66170,35.98,Sea,94
66171,5.92,Land,134
66172,36.68,Sea,177
66173,30.08,Land,17
66174,8.99,Sea,64
66175,41.37,Air,77
66176,35.1,Air,106
66177,25.59,Sea,19
66178,9.34,Land,191
66179,27.24,Air,18
66180,8.55,Sea,161
66181,9.61,Air,2
66182,12.45,Air,63
66183,32.9,Air,108
66184,34.14,Sea,89
66185,4.1,Air,23
66186,32.72,Sea,133
66187,2.21,Air,144
66188,45.3,Air,11
66189,39.04,Land,196
66190,36.36,Land,157
66191,12.34,Sea,137
66192,49.38,Land,126
66193,46.25,Sea,146
66194,24.75,Air,18
66195,2.22,Air,57
66196,25.81,Land,166
66197,8.12,Land,27
66198,29.84,Sea,198
66199,49.34,Sea,100
66200,37.97,Land,58
66201,16.45,Land,38
66202,20.01,Land,9
66203,47.26,Sea,77
66204,5.95,Air,18
66205,44.56,Land,65
66206,4.19,Air,87
66207,21.03,Air,37
66208,37.4,Land,32
66209,20.06,Air,54
66210,28.77,Air,155
66211,24.79,Sea,146
66212,30.43,Land,48
66213,8.96,Sea,184
66214,29.12,Air,111
66215,49.37,Air,123
66216,10.1,Air,38
66217,3.81,Land,53
66218,19.89,Air,187
66219,19.03,Sea,63
66220,6.72,Land,176
66221,28.79,Sea,1
66222,22.16,Land,171
66223,41.93,Land,1
66224,21.44,Sea,97
66225,49.29,Land,138
66226,39.1,Sea,6
66227,24.63,Sea,109
66228,27.83,Air,152
66229,43.4,Air,198
66230,38.82,Air,9
66231,33.06,Sea,161
66232,13.71,Land,15
66233,20.81,Air,38
66234,39.47,Land,136
66235,31.56,Land,114
66236,47.85,Sea,90
66237,43.71,Land,199
66238,21.64,Sea,10
66239,15.04,Sea,146
66240,6.64,Sea,26
66241,20.68,Sea,4
66242,11.72,Sea,169
66243,1.33,Sea,89
66244,7.34,Land,133
66245,22.92,Air,4
66246,44.67,Air,107
66247,16.39,Air,8
66248,22.34,Land,2
66249,19.51,Land,131
66250,18.76,Sea,30
66251,36.27,Air,135
66252,25.55,Land,44
66253,20.72,Sea,152
66254,47.19,Air,118
66255,14.18,Sea,7
66256,41.73,Air,100
66257,25.99,Air,1
66258,22.36,Air,30
66259,3.62,Land,64
66260,43.0,Sea,58
66261,13.9,Sea,61
66262,34.13,Land,70
66263,43.79,Air,193
66264,27.04,Air,90
66265,32.21,Air,31
66266,17.34,Sea,190
66267,36.46,Sea,168
66268,33.0,Sea,104
66269,22.52,Air,66
66270,31.91,Air,139
66271,13.5,Air,109
66272,33.06,Sea,52
66273,33.8,Air,189
66274,22.52,Air,62
66275,12.84,Land,105
66276,40.25,Sea,38
66277,37.83,Sea,94
66278,3.33,Sea,125
66279,24.97,Sea,87
66280,5.06,Land,53
66281,16.32,Land,57
66282,21.4,Land,164
66283,9.26,Land,120
66284,23.71,Air,182
66285,35.46,Air,33
66286,22.13,Land,86
66287,12.09,Air,39
66288,21.03,Sea,4
66289,29.82,Air,174
66290,46.85,Air,110
66291,25.22,Air,145
66292,44.45,Air,31
66293,49.24,Land,39
66294,28.17,Air,150
66295,7.78,Air,86
66296,43.83,Sea,64
66297,43.19,Land,67
66298,43.49,Sea,146
66299,47.55,Air,181
66300,14.18,Air,188
66301,17.0,Sea,90
66302,34.51,Sea,36
66303,28.41,Air,85
66304,43.48,Sea,176
66305,13.1,Air,120
66306,33.09,Air,113
66307,47.05,Land,71
66308,11.19,Sea,197
66309,15.69,Land,31
66310,20.67,Air,125
66311,4.81,Land,130
66312,9.26,Land,146
66313,19.41,Air,184
66314,4.18,Air,138
66315,18.45,Land,116
66316,12.59,Land,46
66317,43.29,Sea,66
66318,30.62,Land,10
66319,44.98,Sea,187
66320,10.54,Land,76
66321,4.54,Sea,111
66322,18.03,Land,22
66323,3.29,Air,105
66324,44.23,Air,21
66325,9.81,Land,49
66326,7.48,Land,92
66327,39.5,Land,3
66328,35.76,Air,165
66329,3.32,Land,170
66330,25.72,Air,156
66331,22.72,Land,197
66332,19.65,Land,128
66333,6.77,Land,183
66334,39.47,Air,69
66335,12.38,Sea,73
66336,23.18,Land,126
66337,44.11,Air,119
66338,16.25,Land,159
66339,2.27,Air,119
66340,44.51,Air,105
66341,24.95,Sea,51
66342,25.1,Land,27
66343,27.8,Land,149
66344,9.41,Air,87
66345,35.89,Land,102
66346,11.95,Sea,68
66347,15.41,Land,132
66348,31.74,Air,111
66349,37.61,Air,197
66350,36.67,Air,13
66351,4.62,Land,160
66352,37.85,Air,69
66353,33.3,Air,159
66354,30.45,Land,60
66355,48.36,Land,143
66356,17.67,Air,146
66357,34.31,Air,104
66358,28.88,Air,18
66359,19.7,Air,156
66360,39.52,Sea,8
66361,20.46,Sea,28
66362,28.15,Air,190
66363,28.25,Land,197
66364,25.81,Land,18
66365,23.14,Sea,7
66366,8.81,Sea,147
66367,12.42,Sea,115
66368,6.61,Land,143
66369,36.31,Sea,184
66370,37.34,Land,160
66371,32.11,Land,171
66372,45.92,Sea,2
66373,13.62,Air,93
66374,41.14,Air,121
66375,9.7,Land,90
66376,3.86,Land,21
66377,0.51,Sea,64
66378,29.24,Air,97
66379,39.05,Sea,165
66380,41.24,Air,143
66381,23.8,Land,29
66382,3.41,Sea,159
66383,2.27,Land,39
66384,45.91,Sea,127
66385,5.1,Sea,186
66386,39.34,Land,167
66387,3.94,Land,15
66388,9.58,Sea,56
66389,8.56,Air,30
66390,14.22,Sea,25
66391,20.58,Land,188
66392,6.67,Land,47
66393,48.67,Sea,81
66394,0.6,Land,184
66395,38.72,Sea,153
66396,26.56,Sea,174
66397,4.74,Land,131
66398,6.44,Sea,150
66399,29.7,Land,116
66400,16.11,Sea,164
66401,22.78,Air,118
66402,27.68,Sea,5
66403,28.88,Land,40
66404,29.34,Air,199
66405,3.97,Land,27
66406,37.15,Air,79
66407,15.03,Sea,60
66408,6.16,Air,191
66409,5.56,Land,78
66410,12.23,Sea,79
66411,31.62,Air,175
66412,23.86,Air,179
66413,5.8,Sea,172
66414,2.1,Land,117
66415,1.72,Sea,27
66416,21.34,Sea,53
66417,39.51,Land,114
66418,28.89,Air,5
66419,40.58,Air,22
66420,16.31,Sea,39
66421,7.45,Land,149
66422,40.25,Air,57
66423,36.53,Air,117
66424,29.66,Sea,178
66425,44.44,Sea,168
66426,31.72,Air,45
66427,26.53,Land,175
66428,25.36,Land,152
66429,31.06,Sea,56
66430,26.07,Land,69
66431,14.0,Land,143
66432,47.72,Sea,34
66433,47.92,Air,157
66434,8.76,Air,101
66435,26.76,Sea,163
66436,39.59,Land,25
66437,3.21,Sea,53
66438,6.62,Air,183
66439,27.47,Sea,68
66440,1.9,Sea,26
66441,41.73,Air,102
66442,43.72,Sea,175
66443,36.95,Sea,132
66444,41.21,Air,118
66445,33.75,Land,36
66446,7.52,Sea,130
66447,1.98,Land,175
66448,42.48,Land,16
66449,35.5,Land,78
66450,20.22,Land,168
66451,39.94,Sea,148
66452,3.14,Air,118
66453,16.29,Sea,19
66454,17.42,Land,53
66455,5.69,Land,148
66456,37.21,Sea,92
66457,38.99,Land,109
66458,29.37,Land,119
66459,21.18,Sea,133
66460,30.55,Sea,54
66461,44.97,Air,178
66462,18.21,Land,46
66463,17.05,Land,37
66464,31.33,Sea,185
66465,34.34,Sea,120
66466,23.16,Land,15
66467,43.05,Sea,147
66468,17.94,Sea,116
66469,32.23,Sea,103
66470,33.56,Land,55
66471,15.09,Land,56
66472,1.43,Air,113
66473,41.42,Air,64
66474,24.38,Air,158
66475,5.23,Air,76
66476,47.9,Land,175
66477,15.17,Sea,9
66478,23.99,Land,164
66479,24.46,Land,118
66480,18.85,Land,133
66481,8.0,Air,157
66482,35.36,Sea,126
66483,10.18,Sea,195
66484,34.28,Land,25
66485,40.2,Air,98
66486,1.65,Land,189
66487,36.72,Sea,95
66488,32.08,Sea,108
66489,10.19,Land,175
66490,31.2,Sea,109
66491,21.33,Air,60
66492,4.69,Sea,10
66493,26.42,Land,162
66494,48.68,Sea,125
66495,32.62,Land,85
66496,16.86,Land,41
66497,28.39,Air,13
66498,37.02,Land,96
66499,8.23,Land,154
66500,26.68,Sea,146
66501,25.59,Sea,39
66502,19.14,Sea,185
66503,37.48,Air,90
66504,28.47,Air,152
66505,35.1,Sea,159
66506,30.0,Air,175
66507,39.16,Sea,55
66508,31.88,Air,144
66509,34.05,Land,101
66510,11.66,Sea,157
66511,42.37,Sea,12
66512,8.19,Air,133
66513,17.32,Air,183
66514,44.53,Land,108
66515,5.87,Air,74
66516,43.4,Sea,179
66517,24.03,Land,156
66518,9.59,Sea,129
66519,36.99,Air,174
66520,14.55,Sea,42
66521,34.06,Land,90
66522,39.65,Sea,85
66523,28.68,Air,185
66524,39.41,Sea,49
66525,46.78,Sea,82
66526,27.74,Land,93
66527,8.04,Air,29
66528,35.63,Land,182
66529,20.8,Land,163
66530,26.8,Land,169
66531,31.53,Air,20
66532,36.02,Sea,9
66533,32.17,Air,117
66534,12.03,Sea,56
66535,37.53,Land,70
66536,40.46,Sea,94
66537,2.36,Air,150
66538,15.75,Air,4
66539,48.9,Air,5
66540,9.3,Sea,6
66541,9.55,Sea,180
66542,29.77,Air,161
66543,17.24,Air,198
66544,33.03,Sea,3
66545,13.5,Land,183
66546,21.59,Air,141
66547,49.92,Sea,31
66548,18.99,Air,76
66549,4.77,Land,151
66550,37.25,Land,186
66551,29.63,Land,8
66552,22.51,Sea,66
66553,45.48,Land,7
66554,7.76,Air,51
66555,24.74,Land,22
66556,9.99,Air,196
66557,4.63,Air,45
66558,22.4,Air,125
66559,47.39,Air,166
66560,36.24,Air,13
66561,12.11,Land,31
66562,23.4,Sea,179
66563,39.97,Land,129
66564,10.17,Land,138
66565,10.58,Sea,84
66566,9.46,Land,197
66567,30.57,Sea,28
66568,1.93,Air,163
66569,29.59,Land,188
66570,41.36,Air,48
66571,39.24,Air,178
66572,33.51,Sea,119
66573,11.36,Land,104
66574,40.91,Air,42
66575,47.89,Air,29
66576,9.6,Air,173
66577,45.56,Sea,31
66578,42.72,Sea,44
66579,48.97,Air,140
66580,16.3,Land,37
66581,46.74,Sea,189
66582,9.39,Air,72
66583,9.17,Air,64
66584,5.8,Sea,124
66585,21.67,Air,111
66586,1.1,Land,152
66587,19.38,Sea,114
66588,31.48,Sea,175
66589,4.37,Land,118
66590,41.01,Air,34
66591,14.99,Sea,99
66592,2.8,Land,141
66593,19.04,Land,107
66594,7.35,Air,63
66595,39.87,Sea,79
66596,17.03,Sea,94
66597,6.29,Land,169
66598,22.96,Land,195
66599,22.87,Sea,103
66600,14.14,Air,27
66601,16.69,Air,26
66602,38.56,Air,123
66603,32.12,Land,175
66604,11.13,Land,28
66605,47.44,Air,64
66606,15.58,Sea,114
66607,26.91,Land,34
66608,28.77,Land,74
66609,11.08,Sea,156
66610,14.92,Land,112
66611,24.29,Land,194
66612,13.19,Air,126
66613,15.63,Air,32
66614,30.85,Sea,192
66615,36.82,Air,8
66616,40.15,Land,26
66617,6.53,Air,148
66618,36.98,Air,190
66619,46.85,Land,115
66620,29.25,Land,168
66621,30.43,Land,147
66622,47.79,Air,80
66623,43.54,Air,148
66624,28.1,Air,163
66625,38.41,Sea,122
66626,9.45,Air,60
66627,20.95,Sea,160
66628,35.91,Land,192
66629,14.78,Land,124
66630,22.97,Sea,169
66631,9.05,Land,14
66632,44.94,Land,46
66633,44.84,Sea,171
66634,24.18,Sea,74
66635,10.0,Air,27
66636,34.12,Air,91
66637,11.07,Sea,173
66638,11.82,Sea,53
66639,48.62,Sea,119
66640,5.43,Sea,197
66641,19.27,Sea,31
66642,27.97,Air,34
66643,5.84,Sea,182
66644,2.43,Land,76
66645,27.35,Air,88
66646,6.17,Land,168
66647,12.93,Air,123
66648,25.12,Land,8
66649,17.7,Land,29
66650,35.67,Sea,113
66651,48.14,Sea,26
66652,37.78,Air,91
66653,50.0,Air,59
66654,19.75,Sea,141
66655,15.61,Land,138
66656,11.02,Air,9
66657,44.3,Air,81
66658,19.8,Sea,98
66659,35.69,Sea,139
66660,33.9,Air,122
66661,3.33,Land,137
66662,44.04,Air,6
66663,24.58,Sea,122
66664,11.57,Air,30
66665,48.96,Air,2
66666,37.78,Land,147
66667,31.03,Air,116
66668,49.42,Land,143
66669,37.95,Sea,57
66670,6.5,Sea,188
66671,49.56,Air,62
66672,30.08,Sea,131
66673,15.32,Sea,93
66674,40.97,Air,46
66675,2.87,Air,182
66676,32.89,Air,10
66677,8.38,Sea,180
66678,4.83,Land,87
66679,18.02,Sea,103
66680,18.14,Sea,114
66681,30.23,Land,105
66682,28.49,Land,135
66683,34.55,Land,124
66684,9.12,Land,134
66685,43.61,Sea,93
66686,43.0,Land,185
66687,11.21,Sea,87
66688,23.94,Sea,12
66689,24.66,Air,84
66690,46.1,Air,169
66691,45.33,Land,69
66692,3.84,Sea,81
66693,47.92,Air,61
66694,3.89,Land,25
66695,27.7,Land,4
66696,15.92,Air,29
66697,19.83,Sea,63
66698,31.52,Air,36
66699,29.4,Land,45
66700,8.79,Land,133
66701,48.5,Air,14
66702,1.92,Air,129
66703,17.5,Land,144
66704,40.17,Land,134
66705,42.62,Air,128
66706,39.97,Land,184
66707,18.94,Land,152
66708,33.83,Air,80
66709,38.33,Air,24
66710,29.11,Land,13
66711,34.11,Land,62
66712,27.9,Sea,80
66713,3.22,Sea,162
66714,14.03,Sea,29
66715,35.28,Air,105
66716,12.46,Land,13
66717,23.05,Air,137
66718,26.96,Sea,89
66719,33.71,Sea,3
66720,13.33,Air,59
66721,29.96,Land,4
66722,30.03,Sea,173
66723,42.33,Air,114
66724,27.83,Land,72
66725,15.11,Land,166
66726,26.37,Sea,48
66727,5.81,Land,140
66728,30.58,Land,45
66729,45.85,Sea,76
66730,26.73,Air,128
66731,14.96,Air,149
66732,20.57,Sea,101
66733,45.14,Land,117
66734,40.75,Sea,190
66735,40.26,Land,58
66736,28.42,Sea,186
66737,20.12,Sea,97
66738,7.06,Air,158
66739,48.79,Sea,127
66740,9.37,Air,126
66741,12.98,Sea,147
66742,38.33,Air,42
66743,17.86,Land,51
66744,29.4,Land,111
66745,38.2,Land,59
66746,28.03,Sea,151
66747,24.79,Air,44
66748,3.01,Air,105
66749,24.64,Sea,101
66750,23.02,Air,131
66751,44.09,Sea,75
66752,22.65,Air,181
66753,31.68,Sea,47
66754,38.8,Air,171
66755,23.65,Land,92
66756,13.41,Air,86
66757,44.75,Sea,15
66758,44.83,Air,62
66759,45.04,Air,119
66760,14.0,Air,34
66761,16.12,Sea,160
66762,45.98,Sea,192
66763,6.73,Air,3
66764,32.97,Sea,66
66765,14.97,Sea,196
66766,36.2,Land,128
66767,41.77,Air,152
66768,20.7,Land,158
66769,7.98,Sea,43
66770,36.75,Air,65
66771,3.26,Sea,83
66772,1.24,Land,28
66773,43.92,Land,180
66774,40.93,Land,16
66775,29.31,Sea,149
66776,33.44,Air,50
66777,47.65,Air,169
66778,3.61,Land,123
66779,11.22,Air,32
66780,36.6,Air,65
66781,13.57,Land,122
66782,10.76,Air,66
66783,22.39,Land,113
66784,36.32,Sea,60
66785,10.92,Sea,159
66786,21.76,Sea,146
66787,26.18,Land,110
66788,9.03,Air,107
66789,24.1,Land,145
66790,43.36,Sea,112
66791,37.43,Air,8
66792,25.42,Air,10
66793,6.7,Air,188
66794,1.66,Air,55
66795,3.83,Sea,97
66796,37.64,Land,60
66797,35.37,Air,80
66798,37.43,Air,152
66799,15.71,Air,112
66800,4.95,Sea,5
66801,35.86,Sea,76
66802,46.16,Land,196
66803,22.88,Land,164
66804,38.33,Air,193
66805,36.54,Sea,163
66806,42.76,Air,83
66807,1.9,Sea,24
66808,47.79,Sea,134
66809,43.34,Land,75
66810,43.89,Land,125
66811,49.82,Sea,180
66812,32.15,Air,194
66813,4.54,Sea,142
66814,41.23,Sea,40
66815,7.18,Sea,106
66816,37.03,Land,78
66817,21.49,Sea,108
66818,0.83,Sea,123
66819,22.07,Land,162
66820,39.93,Land,129
66821,4.83,Sea,23
66822,0.61,Sea,1
66823,22.91,Air,44
66824,0.57,Land,109
66825,46.77,Sea,175
66826,41.33,Land,28
66827,31.69,Land,127
66828,1.36,Land,122
66829,28.71,Sea,87
66830,33.72,Air,99
66831,29.58,Land,28
66832,47.37,Sea,197
66833,41.65,Sea,148
66834,18.57,Air,180
66835,34.89,Land,176
66836,23.33,Land,17
66837,46.45,Air,192
66838,31.1,Land,133
66839,29.31,Land,188
66840,25.28,Sea,185
66841,19.2,Sea,148
66842,7.83,Sea,197
66843,14.06,Sea,195
66844,16.96,Sea,162
66845,8.12,Air,50
66846,40.73,Sea,129
66847,0.61,Sea,130
66848,45.83,Air,146
66849,6.85,Air,13
66850,3.02,Air,150
66851,49.76,Land,135
66852,49.99,Land,160
66853,9.99,Air,194
66854,7.12,Sea,43
66855,10.29,Sea,183
66856,25.81,Air,165
66857,16.4,Land,49
66858,17.15,Sea,68
66859,40.57,Sea,47
66860,44.56,Air,159
66861,48.51,Land,121
66862,25.98,Land,72
66863,12.68,Sea,192
66864,27.97,Air,194
66865,43.62,Sea,4
66866,2.03,Sea,158
66867,45.61,Air,108
66868,11.71,Land,54
66869,15.87,Air,30
66870,18.52,Land,45
66871,45.73,Air,17
66872,9.21,Air,131
66873,11.54,Land,156
66874,36.69,Air,193
66875,46.77,Air,89
66876,5.68,Land,159
66877,26.35,Air,175
66878,45.77,Air,13
66879,44.36,Land,23
66880,47.45,Land,4
66881,45.15,Sea,72
66882,16.08,Land,185
66883,10.8,Air,18
66884,45.12,Land,119
66885,35.74,Land,173
66886,19.24,Air,163
66887,35.79,Land,35
66888,15.71,Air,99
66889,29.28,Sea,75
66890,12.05,Sea,165
66891,28.31,Air,16
66892,46.2,Sea,12
66893,38.69,Land,61
66894,32.98,Air,59
66895,12.68,Sea,72
66896,3.64,Land,65
66897,35.67,Land,70
66898,29.02,Sea,71
66899,11.02,Land,43
66900,46.77,Sea,65
66901,27.82,Land,39
66902,28.81,Land,142
66903,15.29,Land,34
66904,44.03,Air,156
66905,44.62,Land,65
66906,35.9,Air,26
66907,5.41,Sea,36
66908,4.68,Sea,162
66909,23.73,Air,188
66910,7.53,Sea,153
66911,16.93,Air,24
66912,8.98,Air,108
66913,15.85,Land,7
66914,47.17,Air,104
66915,37.79,Air,153
66916,7.35,Sea,95
66917,33.61,Sea,165
66918,2.01,Land,141
66919,49.19,Land,93
66920,26.82,Sea,31
66921,25.52,Land,152
66922,12.4,Land,195
66923,23.16,Land,173
66924,26.55,Sea,162
66925,33.08,Land,187
66926,2.77,Air,125
66927,17.44,Sea,6
66928,19.66,Air,184
66929,7.88,Sea,99
66930,12.37,Land,13
66931,12.22,Air,114
66932,40.61,Sea,168
66933,34.52,Sea,141
66934,46.18,Air,106
66935,15.84,Sea,190
66936,44.14,Air,53
66937,43.26,Sea,184
66938,22.67,Air,44
66939,31.67,Land,196
66940,30.1,Air,189
66941,15.74,Land,182
66942,13.47,Land,177
66943,8.86,Land,37
66944,41.96,Air,18
66945,26.91,Land,2
66946,17.25,Sea,184
66947,25.74,Air,178
66948,4.49,Air,97
66949,5.75,Air,197
66950,38.09,Sea,128
66951,45.11,Air,12
66952,16.35,Land,16
66953,20.75,Sea,186
66954,19.0,Land,18
66955,24.21,Air,27
66956,20.99,Land,111
66957,19.62,Land,11
66958,33.17,Sea,66
66959,13.97,Sea,25
66960,47.16,Sea,33
66961,15.77,Air,35
66962,11.12,Sea,64
66963,48.61,Sea,173
66964,11.83,Sea,65
66965,27.07,Land,115
66966,16.78,Air,153
66967,4.34,Sea,181
66968,47.67,Sea,189
66969,19.03,Air,162
66970,32.42,Land,143
66971,43.18,Sea,198
66972,27.87,Sea,82
66973,35.79,Land,106
66974,39.34,Land,156
66975,19.39,Land,53
66976,31.62,Land,22
66977,10.69,Sea,8
66978,3.24,Sea,184
66979,49.34,Land,152
66980,5.08,Land,12
66981,21.72,Land,152
66982,3.84,Sea,129
66983,46.17,Air,104
66984,5.9,Sea,156
66985,39.43,Land,136
66986,35.93,Air,3
66987,2.73,Air,81
66988,36.2,Land,116
66989,48.48,Air,187
66990,26.29,Air,115
66991,14.83,Land,110
66992,27.48,Sea,75
66993,6.49,Air,105
66994,47.82,Land,34
66995,18.58,Sea,148
66996,23.12,Sea,147
66997,20.37,Air,112
66998,1.88,Land,120
66999,2.2,Sea,118
67000,28.34,Sea,59
67001,25.37,Sea,83
67002,49.33,Sea,166
67003,13.53,Land,153
67004,18.74,Land,156
67005,49.4,Sea,43
67006,2.87,Sea,102
67007,32.31,Air,109
67008,5.53,Land,14
67009,47.35,Land,26
67010,14.76,Sea,153
67011,40.8,Air,185
67012,45.61,Land,125
67013,42.43,Air,154
67014,28.07,Sea,142
67015,48.68,Land,194
67016,33.99,Air,70
67017,39.41,Land,64
67018,12.58,Sea,154
67019,21.21,Land,162
67020,30.11,Sea,55
67021,7.72,Air,148
67022,48.3,Air,105
67023,5.93,Air,182
67024,36.78,Sea,164
67025,3.37,Air,188
67026,5.58,Sea,131
67027,31.36,Air,185
67028,22.9,Sea,35
67029,0.68,Land,100
67030,19.99,Air,155
67031,12.88,Land,8
67032,43.64,Sea,116
67033,35.55,Sea,93
67034,37.01,Air,84
67035,47.57,Land,57
67036,35.64,Sea,74
67037,8.45,Air,119
67038,46.9,Land,33
67039,6.1,Air,67
67040,10.03,Land,83
67041,14.61,Sea,103
67042,9.17,Sea,130
67043,1.41,Sea,154
67044,23.23,Land,151
67045,34.55,Land,161
67046,21.35,Air,28
67047,12.12,Sea,131
67048,44.2,Land,181
67049,19.72,Sea,61
67050,42.02,Land,170
67051,9.34,Land,195
67052,17.0,Land,66
67053,40.27,Air,123
67054,2.01,Sea,175
67055,46.06,Land,93
67056,20.13,Land,46
67057,48.91,Air,31
67058,35.22,Sea,58
67059,47.49,Land,15
67060,3.78,Sea,138
67061,36.24,Air,107
67062,43.84,Air,86
67063,49.38,Sea,98
67064,2.15,Sea,42
67065,4.62,Sea,104
67066,36.72,Sea,185
67067,2.43,Land,14
67068,1.06,Air,84
67069,27.48,Land,99
67070,26.71,Land,65
67071,30.87,Land,16
67072,1.2,Land,170
67073,25.41,Air,115
67074,14.69,Air,153
67075,37.92,Land,48
67076,17.74,Land,149
67077,18.15,Air,107
67078,32.88,Air,53
67079,33.2,Air,79
67080,3.39,Air,130
67081,31.49,Land,5
67082,33.06,Air,139
67083,23.15,Land,109
67084,41.48,Sea,130
67085,0.95,Land,97
67086,48.43,Air,149
67087,19.11,Land,171
67088,29.99,Air,156
67089,2.2,Sea,40
67090,35.59,Air,76
67091,27.41,Air,169
67092,48.04,Air,25
67093,21.42,Air,183
67094,36.23,Land,84
67095,4.17,Air,127
67096,3.69,Sea,56
67097,47.48,Land,172
67098,13.04,Air,151
67099,45.66,Sea,70
67100,4.84,Land,123
67101,32.07,Land,144
67102,27.8,Air,195
67103,48.33,Sea,139
67104,20.5,Land,131
67105,2.9,Air,151
67106,23.97,Air,103
67107,41.3,Sea,72
67108,3.1,Air,81
67109,2.29,Sea,159
67110,41.18,Land,149
67111,41.29,Land,154
67112,10.4,Air,52
67113,33.05,Sea,60
67114,3.68,Land,96
67115,38.4,Sea,79
67116,15.61,Land,91
67117,11.91,Sea,63
67118,34.04,Land,189
67119,45.62,Sea,86
67120,2.55,Land,38
67121,7.61,Air,91
67122,13.16,Sea,8
67123,46.43,Air,106
67124,43.92,Land,127
67125,45.41,Sea,128
67126,19.23,Land,27
67127,11.97,Land,165
67128,9.99,Air,34
67129,44.16,Air,157
67130,11.95,Air,187
67131,26.78,Land,35
67132,16.92,Air,105
67133,25.2,Air,88
67134,17.62,Sea,176
67135,15.0,Sea,63
67136,21.65,Air,66
67137,16.98,Air,168
67138,42.06,Air,111
67139,29.24,Air,144
67140,9.22,Land,113
67141,12.18,Land,65
67142,3.15,Sea,126
67143,15.33,Air,186
67144,33.64,Sea,35
67145,9.56,Land,197
67146,5.41,Air,116
67147,16.39,Air,189
67148,30.82,Land,143
67149,23.9,Sea,67
67150,16.94,Land,28
67151,44.21,Sea,92
67152,23.69,Air,77
67153,23.02,Land,185
67154,2.07,Land,6
67155,32.15,Land,4
67156,23.24,Air,116
67157,7.68,Air,101
67158,12.57,Sea,98
67159,10.52,Air,133
67160,6.54,Air,169
67161,22.06,Sea,112
67162,18.48,Land,75
67163,18.33,Land,31
67164,12.95,Air,139
67165,22.1,Land,64
67166,27.6,Sea,190
67167,30.77,Land,36
67168,11.38,Air,126
67169,36.53,Sea,12
67170,1.84,Land,88
67171,37.65,Land,83
67172,14.51,Land,129
67173,18.82,Sea,6
67174,29.25,Sea,194
67175,30.72,Sea,58
67176,21.35,Sea,20
67177,46.93,Land,121
